year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2015,5,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",302,75,31.52,3.87,13.76,0,25.85,1,2
2015,5,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4104,819,276.32,44.55,244.75,1,252.39,20,31
2015,5,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5117,1278,366.48,42.73,525.3,2,341.49,60,59
2015,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5807,1136,365.86,36.45,327.35,0,406.34,48,5
2015,5,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3994,706,216.74,32.42,194.76,0,262.07,33,17
2015,5,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",754,165,61.91,13.28,38.08,0,51.73,4,3
2015,5,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",347,117,34.94,8.83,38.79,0,34.43,3,10
2015,5,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4301,1084,271.83,35.79,465.83,0,310.55,38,4
2015,5,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",875,191,74.05,13.49,32.46,0,71,3,1
2015,5,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",353,97,29.66,3.54,27.73,0,36.07,4,2
2015,5,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1056,224,88.97,8.79,57.38,0.96,67.9,6,3
2015,5,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",33,5,1.77,0,1.27,0,1.97,2,0
2015,5,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",263,46,19.08,3.13,6.35,0,17.45,2,0
2015,5,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",74,11,5.86,0,3.51,0,1.64,0,1
2015,5,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1839,317,113.3,15,66.33,0,122.37,7,2
2015,5,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",78,22,6.15,1.96,7.43,0,6.47,1,1
2015,5,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",359,108,43.64,5.46,21.48,0,37.43,2,7
2015,5,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",769,182,35.67,7.11,84.67,0,54.55,14,11
2015,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2627,680,234.36,30.78,223.87,1,189.99,15,3
2015,5,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",480,96,44.18,6.41,9.51,0,35.91,2,2
2015,5,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",104,25,8.86,1.37,4.21,0,10.57,2,0
2015,5,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",51,12,3.4,0.22,1.32,0,7.06,0,0
2015,5,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",67,13,6.26,0,2.5,0,4.24,1,1
2015,5,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1139,239,88.51,12.41,56.89,0,81.19,10,1
2015,5,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",62,22,10.5,0.5,3.25,0,7.75,1,0
2015,5,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",348,107,44.15,3.41,24.9,0,34.54,1,1
2015,5,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",553,147,54.72,5.38,31.32,0,55.59,10,2
2015,5,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",616,107,42.06,7.61,13.82,0,43.5,4,1
2015,5,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",53,12,7.38,0,1.53,0,3.09,0,0
2015,5,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Honolulu International",453,123,63.51,0.41,33.29,0,25.79,5,2
2015,5,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",549,129,47.85,10.07,31.21,1,38.88,5,5
2015,5,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",60,12,6.59,0.47,1.61,0,3.32,0,0
2015,5,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",473,117,42.53,3.37,32.37,0,38.72,7,3
2015,5,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",376,64,22.05,0,32.55,0,9.4,0,1
2015,5,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1169,245,84.32,11.96,48.21,0,100.5,8,2
2015,5,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",57,10,4.77,0.14,0.05,0,5.04,0,0
2015,5,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",484,105,37.81,2.22,29.08,0,35.89,4,3
2015,5,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",140,44,17.16,1.99,8.53,0,16.31,1,0
2015,5,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",355,82,35.35,3.34,23.46,0,19.85,5,3
2015,5,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",437,90,33.13,4.44,18.6,1,32.83,3,0
2015,5,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",249,62,28.28,3.94,12.44,0,17.34,0,0
2015,5,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",133,29,10.42,1.07,6.08,0,11.43,0,1
2015,5,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",155,44,16.88,1.55,6.94,0,18.63,0,0
2015,5,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",56,11,4.54,0,1.89,0,4.58,0,1
2015,5,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",57,5,0.87,0.94,0.06,0,3.13,0,0
2015,5,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",286,67,29.85,5.94,15.87,0,15.34,1,1
2015,5,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",54,16,5.54,1,4.49,0,4.97,0,0
2015,5,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4,1,0.89,0,0.11,0,0,0,0
2015,5,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",53,15,8.39,0.28,2.18,0,4.15,1,0
2015,5,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",536,130,56.03,7.93,28.02,0,38.02,3,0
2015,5,UA,United Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",26,6,2.58,0,0.31,0,3.11,0,0
2015,5,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",184,42,17.64,1.61,7.86,0,14.89,1,0
2015,5,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",59,11,4.78,2.16,0.75,0,3.31,1,0
2015,5,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",291,82,29.52,9.04,17.72,0,25.71,6,1
2015,5,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",52,11,2.5,0.04,2.19,0,6.27,1,0
2015,5,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",200,36,17.15,2.11,7.83,0.92,7.99,0,1
2015,5,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",94,35,19.11,0.11,5.6,0,10.18,0,0
2015,5,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",132,17,9.13,1,3.5,0,3.37,1,2
2015,5,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",29,7,1.61,0.9,0,0,4.5,0,0
2015,5,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",174,43,24.97,0,9.36,0,8.67,0,1
2015,5,UA,United Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",102,15,8.99,0,3.21,0,2.81,0,0
2015,5,UA,United Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",76,18,5.75,0.98,4.36,0,6.91,0,1
2015,5,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",30,2,2,0,0,0,0,0,0
2015,5,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",37,1,0,0,0,0,1,0,0
2015,5,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",81,17,7.26,0,3.67,0,6.07,0,1
2015,5,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",22,6,2.39,0,0.48,0,3.13,0,0
2015,5,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",31,6,3.71,1,0.59,0,0.7,1,0
2015,5,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",52,12,3.5,0.12,2.61,0,5.77,0,0
2015,5,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",25,8,3.19,1,1.07,0,2.74,0,0
2015,5,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",21,5,1.81,0,0,0,3.19,0,0
2015,5,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",2,0,0,0,0,0,0,0,0
2015,5,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",16,3,0.87,0.65,1.48,0,0,0,0
2015,5,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",4,0,0,0,0,0,0,0,0
2015,5,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",10,0,0,0,0,0,0,0,0
2015,6,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",492,152,55.08,6.25,31.38,0,59.3,21,5
2015,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5770,1876,511.47,46.15,660,0,658.38,197,40
2015,6,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4505,1203,447.47,39.09,241.84,0,474.6,117,10
2015,6,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",240,81,28.13,2.36,17.31,0,33.2,5,0
2015,6,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Honolulu International",510,149,85.37,2.03,25.9,0,35.7,7,1
2015,6,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4110,1202,340.34,44.71,375.34,0,441.62,104,20
2015,6,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1067,332,143.17,9.12,62.29,0,117.42,22,15
2015,6,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1918,544,186.77,21.15,127.01,0,209.07,46,11
2015,6,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5231,1394,476.24,54.24,347.98,0,515.54,138,28
2015,6,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1009,282,116.94,13.39,34.65,0,117.01,19,3
2015,6,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",30,6,3.72,0,0.32,0,1.97,0,0
2015,6,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1207,372,148.77,14.87,70.4,0,137.96,28,0
2015,6,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4524,1320,439.6,45.66,342.93,0,491.81,72,41
2015,6,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2759,966,344.27,37.56,289.5,0,294.66,36,2
2015,6,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1000,366,159.28,17.51,63.41,0,125.81,24,3
2015,6,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",379,139,49.86,8.78,17.98,0,62.38,11,1
2015,6,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",62,13,4.32,0.95,2.94,0,4.79,0,0
2015,6,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",358,119,43.52,6.6,15.34,0,53.54,7,0
2015,6,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",46,13,6.9,2.11,0.52,0,3.47,3,0
2015,6,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",251,92,33.56,2.68,20.2,0,35.56,7,0
2015,6,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",393,134,56.64,2.63,33.84,0,40.89,17,4
2015,6,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",401,136,62.59,4.51,21.5,0,47.4,10,0
2015,6,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",209,71,30.49,1.04,10.78,0,28.69,3,2
2015,6,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",370,74,27.5,0,38.86,0,7.65,3,0
2015,6,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",489,127,53.72,4.2,17.24,0,51.84,16,8
2015,6,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",117,50,14.12,3.39,11.44,0,21.06,1,0
2015,6,UA,United Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",66,17,8.03,0.5,2.77,0,5.71,1,0
2015,6,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",370,132,41.85,6.02,37.79,0,46.34,3,5
2015,6,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",81,32,4.7,1.02,9.31,0,16.96,3,0
2015,6,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",771,275,66.2,14.21,116.6,0,77.99,38,10
2015,6,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",330,119,47.54,4.42,23.45,0,43.59,9,4
2015,6,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",59,27,5.62,2.64,8.04,0,10.69,4,0
2015,6,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",431,145,59.79,9.59,29.44,0,46.19,11,2
2015,6,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",625,211,81.48,2.95,29,0,97.57,12,0
2015,6,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",138,43,12.41,2.5,5.03,0,23.06,1,0
2015,6,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",234,81,28.32,7.13,11.45,0,34.1,4,0
2015,6,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",414,125,47.95,4.81,23.76,0,48.48,12,1
2015,6,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",520,195,69.96,5.44,46.44,0,73.16,7,2
2015,6,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",571,195,83.41,11.39,25.2,0,75,6,0
2015,6,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",74,30,10.31,0.15,7.63,0,11.91,3,0
2015,6,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",91,15,7.71,0,1.31,0,5.99,1,0
2015,6,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",777,224,96.61,10.75,33.73,0,82.91,13,3
2015,6,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",131,51,24.13,3.87,4.99,0,18.01,4,1
2015,6,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",384,107,43.98,2.09,21.18,0,39.74,4,0
2015,6,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",171,72,37.64,6.58,10.61,0,17.17,1,2
2015,6,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",26,13,3.11,0.48,3.32,0,6.09,0,1
2015,6,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",252,63,24.9,1,16.78,0,20.32,4,1
2015,6,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",52,20,8.79,2.02,2.18,0,7.01,0,1
2015,6,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",267,95,41.24,8.58,6.49,0,38.68,9,0
2015,6,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",60,17,4.43,2.82,2.73,0,7.02,0,0
2015,6,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",134,42,13.71,0.93,7.71,0,19.65,1,1
2015,6,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",60,19,5.7,2,0.44,0,10.85,1,0
2015,6,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",55,18,6.66,1.18,1.6,0,8.57,2,0
2015,6,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",142,51,23.65,1.43,10.04,0,15.88,0,1
2015,6,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",61,22,10.83,1.92,2.34,0,6.9,3,0
2015,6,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",56,20,5.17,1.7,2.53,0,10.59,2,0
2015,6,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",63,22,9.82,1,3.99,0,7.18,3,0
2015,6,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",51,22,5.96,3.69,3.26,0,9.09,0,0
2015,6,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",52,16,5.41,1,0.3,0,9.29,1,0
2015,6,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",51,25,11.1,1.55,4.34,0,8.01,6,0
2015,6,UA,United Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",23,10,3.38,0.01,2.85,0,3.76,1,0
2015,6,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",80,30,8.87,1.45,6.37,0,13.32,2,0
2015,6,UA,United Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",49,26,12.69,0,5.77,0,7.54,2,0
2015,6,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",85,41,13.34,4.21,7.36,0,16.09,1,1
2015,6,UA,United Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",131,29,19.55,0,4.27,0,5.18,0,0
2015,6,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",80,41,13.19,1.59,5.16,0,21.07,5,1
2015,6,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",168,63,31.48,1.49,11.91,0,18.13,2,1
2015,6,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",30,18,10.59,0.32,3.18,0,3.91,0,0
2015,6,UA,United Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",27,17,8.3,0.45,4.98,0,3.28,1,2
2015,6,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",123,44,21.15,0.77,6.82,0,15.26,1,0
2015,6,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",30,6,3.66,0.96,0.77,0,0.61,3,0
2015,6,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",56,26,12.32,2.21,2.29,0,9.18,1,0
2015,6,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",58,23,9.68,1.98,1.49,0,9.85,3,0
2015,6,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",29,8,4.94,0,0,0,3.06,0,0
2015,6,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",3,2,1.22,0,0.03,0,0.75,0,0
2015,6,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",24,4,1.28,0.82,1.9,0,0,0,0
2015,6,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",4,1,0.36,0,0,0,0.64,0,0
2015,6,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",4,0,0,0,0,0,0,0,0
2015,6,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",13,6,3.86,0,0.87,0,1.27,0,0
2015,7,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5102,1057,414.56,46.67,184.95,0,410.82,45,9
2015,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5906,1459,464.25,39.15,393.43,0,562.16,91,10
2015,7,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",499,135,64.42,5,15.28,0,50.3,5,6
2015,7,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",242,60,18.43,1.14,7.17,0,33.26,3,1
2015,7,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Honolulu International",539,161,100.8,1.79,33.83,0,24.58,5,3
2015,7,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4137,1068,266.67,37.86,384.25,0,379.22,58,17
2015,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4677,1190,408.02,29.94,368.14,0,383.9,47,5
2015,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1821,377,141.09,19.87,69.07,0,146.98,14,2
2015,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1033,251,111.55,7.15,45.26,0,87.05,5,5
2015,7,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",31,18,8.74,0,7.43,0,1.83,0,0
2015,7,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",517,163,76.13,2.05,30.97,0,53.85,0,1
2015,7,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",455,108,46.26,2.78,15.56,0,43.4,8,2
2015,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2859,964,321.13,18.09,376.63,0,248.15,26,9
2015,7,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",315,75,36.72,0.42,11.58,0,26.28,1,2
2015,7,UA,United Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",140,24,12.74,0,1.6,0,9.67,0,0
2015,7,UA,United Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",31,17,7.95,0.43,4.42,0,4.2,0,0
2015,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4606,1007,355.69,30.11,233.26,0,387.94,34,27
2015,7,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",166,49,18.83,1.54,7.48,0,21.15,0,1
2015,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",952,221,97.36,4.46,18.46,0,100.72,4,5
2015,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",122,32,17.97,1,6.59,0,6.44,3,1
2015,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",801,230,51.31,7.61,108.58,0,62.49,21,10
2015,7,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",386,104,41.73,3.67,9.05,0,49.54,11,0
2015,7,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",201,49,19.55,1.39,7.14,0,20.92,1,1
2015,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",419,131,54.37,4.48,16.81,0,55.33,7,0
2015,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",793,181,79.12,5.59,21.57,0,74.73,4,5
2015,7,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",389,91,46.48,1.09,11.24,0,32.19,2,2
2015,7,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",308,108,42.05,3.6,18.06,0,44.29,0,0
2015,7,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",188,76,41.44,0.91,20.02,0,13.62,0,3
2015,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",961,257,119.57,5.6,45.22,0,86.62,6,0
2015,7,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",135,39,16.96,0.98,9.04,0,12.02,3,1
2015,7,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",120,28,10.25,0.26,2.6,0,14.89,0,1
2015,7,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",367,93,34.93,2.29,16.33,0,39.45,6,1
2015,7,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",183,61,33.42,1,4.96,0,21.62,1,0
2015,7,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",225,60,28.82,1.45,10.91,0,18.82,0,0
2015,7,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",215,74,43.74,0.28,11.58,0,18.4,0,0
2015,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",316,73,24.75,1.84,19.85,0,26.55,4,0
2015,7,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",268,72,31.85,0.91,4.4,0,34.85,2,0
2015,7,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",335,95,40.09,3.37,9.74,0,41.8,2,0
2015,7,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",605,164,63.66,4.65,14.5,0,81.19,4,0
2015,7,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",614,150,62.02,4.41,19.05,0,64.51,5,0
2015,7,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",58,18,3.08,1,0.2,0,13.72,0,0
2015,7,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",106,19,10.37,0,1.02,0,7.61,1,0
2015,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",25,3,1.86,0.84,0.16,0,0.14,0,0
2015,7,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",135,26,8.34,1,3.68,0,12.99,0,0
2015,7,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",34,15,5.02,0.97,2.24,0,6.77,0,0
2015,7,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",51,12,4.81,3.87,0,0,3.33,1,0
2015,7,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",60,21,8.49,0.03,3.27,0,9.21,0,0
2015,7,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",463,125,61.04,2.93,11.14,0,49.89,4,0
2015,7,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",1219,306,131.2,6.11,53.22,0,115.47,4,1
2015,7,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",52,23,9.07,0,7.16,0,6.76,0,0
